window_start,device,pkt_count,total_bytes,outgoing_pkts,incoming_pkts,outgoing_bytes,incoming_bytes,avg_pkt_size,max_pkt_size,min_pkt_size,label
53165.0,GoogleHomeMini,4,1270,4,0,1270,0,317.5,397,238,GoogleHomeMini
53165.0,LogitechHarmonyHub,1,360,1,0,360,0,360.0,360,360,LogitechHarmonyHub
53165.0,LogitechLogiCircle,226,187375,144,82,183111,4264,829.0929203539823,1500,52,LogitechLogiCircle
53165.0,MiCasaVerdeVeraLite,3,224,2,1,132,92,74.66666666666667,92,40,MiCasaVerdeVeraLite
53165.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53165.0,PhilipsHUEHub,73,11389,73,0,11389,0,156.013698630137,332,52,PhilipsHUEHub
53165.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
53165.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
53165.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
53165.0,SamsungSmartTV,12,2485,12,0,2485,0,207.08333333333334,407,52,SamsungSmartTV
53165.0,SamsungSmartThingsHub,76,5464,70,6,5014,450,71.89473684210526,322,52,SamsungSmartThingsHub
53165.0,Sonos,1,586,1,0,586,0,586.0,586,586,Sonos
53165.0,nVidiaShield,2,1144,2,0,1144,0,572.0,572,572,nVidiaShield
53170.0,AmazonEchoGen1,3,178,2,1,115,63,59.333333333333336,63,52,AmazonEchoGen1
53170.0,AugustDoorbellCam,24,10196,14,10,5820,4376,424.8333333333333,1500,52,AugustDoorbellCam
53170.0,BelkinWeMoCrockpot,2,184,1,1,52,132,92.0,132,52,BelkinWeMoCrockpot
53170.0,Canary,2,189,1,1,137,52,94.5,137,52,Canary
53170.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
53170.0,Gateway,3,252,3,0,252,0,84.0,84,84,Gateway
53170.0,GoogleHome,22,1648,13,9,912,736,74.9090909090909,135,52,GoogleHome
53170.0,HarmonKardonInvoke,2,1341,1,1,1289,52,670.5,1289,52,HarmonKardonInvoke
53170.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
53170.0,LogitechLogiCircle,257,223183,166,91,218451,4732,868.4163424124514,1500,52,LogitechLogiCircle
53170.0,PhilipsHUEHub,101,14579,101,0,14579,0,144.34653465346534,332,52,PhilipsHUEHub
53170.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,400,52,SamsungSmartTV
53170.0,SamsungSmartThingsHub,91,5815,90,1,5409,406,63.9010989010989,406,52,SamsungSmartThingsHub
53170.0,Sonos,1,426,1,0,426,0,426.0,426,426,Sonos
53175.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
53175.0,BelkinWeMoMotionSensor,1,427,1,0,427,0,427.0,427,427,BelkinWeMoMotionSensor
53175.0,Canary,5,709,3,2,337,372,141.8,235,52,Canary
53175.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
53175.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
53175.0,Gateway,2,276,2,0,276,0,138.0,202,74,Gateway
53175.0,GoogleHome,2,244,2,0,244,0,122.0,122,122,GoogleHome
53175.0,GoogleHomeMini,6,312,3,3,156,156,52.0,52,52,GoogleHomeMini
53175.0,HarmonKardonInvoke,6,2487,3,3,1393,1094,414.5,1289,52,HarmonKardonInvoke
53175.0,LogitechLogiCircle,234,192938,150,84,188570,4368,824.5213675213676,1500,52,LogitechLogiCircle
53175.0,MiCasaVerdeVeraLite,9,3554,9,0,3554,0,394.8888888888889,437,349,MiCasaVerdeVeraLite
53175.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53175.0,PhilipsHUEHub,77,11868,77,0,11868,0,154.12987012987014,332,52,PhilipsHUEHub
53175.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
53175.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
53175.0,SamsungSmartTV,36,10107,25,11,4080,6027,280.75,1500,40,SamsungSmartTV
53175.0,SamsungSmartThingsHub,66,4202,66,0,4202,0,63.666666666666664,159,52,SamsungSmartThingsHub
53175.0,Sonos,46,20221,34,12,19429,792,439.5869565217391,1500,52,Sonos
53175.0,Wink2Hub,4,1235,4,0,1235,0,308.75,331,291,Wink2Hub
53180.0,AmazonEchoGen1,2,152,1,1,76,76,76.0,76,76,AmazonEchoGen1
53180.0,AmazonFireTV,1,52,1,0,52,0,52.0,52,52,AmazonFireTV
53180.0,AugustDoorbellCam,5,470,3,2,276,194,94.0,140,52,AugustDoorbellCam
53180.0,BelkinWeMoCrockpot,2,264,2,0,264,0,132.0,132,132,BelkinWeMoCrockpot
53180.0,BelkinWeMoLink,3,252,3,0,252,0,84.0,84,84,BelkinWeMoLink
53180.0,Canary,27,10536,16,11,3342,7194,390.22222222222223,1500,40,Canary
53180.0,ChineseWebcam,2,101,1,1,53,48,50.5,53,48,ChineseWebcam
53180.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
53180.0,Gateway,15,1726,13,2,1602,124,115.06666666666666,233,62,Gateway
53180.0,GoogleHomeMini,13,944,8,5,540,404,72.61538461538461,135,52,GoogleHomeMini
53180.0,LogitechLogiCircle,278,227787,175,103,222431,5356,819.3776978417267,1500,52,LogitechLogiCircle
53180.0,MiCasaVerdeVeraLite,2,836,2,0,836,0,418.0,425,411,MiCasaVerdeVeraLite
53180.0,PhilipsHUEHub,132,20589,119,13,18817,1772,155.97727272727272,1173,40,PhilipsHUEHub
53180.0,SamsungSmartTV,64,13325,41,23,3819,9506,208.203125,1500,40,SamsungSmartTV
53180.0,SamsungSmartThingsHub,87,4869,87,0,4869,0,55.96551724137931,159,52,SamsungSmartThingsHub
53180.0,Wink2Hub,4,394,2,2,189,205,98.5,153,52,Wink2Hub
53180.0,WithingsHome,6,714,5,1,533,181,119.0,211,52,WithingsHome
53185.0,AmazonFireTV,1,116,1,0,116,0,116.0,116,116,AmazonFireTV
53185.0,BelkinWeMoCrockpot,3,312,3,0,312,0,104.0,104,104,BelkinWeMoCrockpot
53185.0,CasetaWirelessHub,3,218,2,1,135,83,72.66666666666667,83,52,CasetaWirelessHub
53185.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
53185.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
53185.0,Gateway,7,1212,7,0,1212,0,173.14285714285714,272,84,Gateway
53185.0,GoogleHome,3,156,2,1,104,52,52.0,52,52,GoogleHome
53185.0,GoogleHomeMini,17,1170,9,8,605,565,68.82352941176471,88,52,GoogleHomeMini
53185.0,HarmonKardonInvoke,3,1862,2,1,1341,521,620.6666666666666,1289,52,HarmonKardonInvoke
53185.0,LogitechLogiCircle,271,220905,172,99,215757,5148,815.1476014760148,1500,52,LogitechLogiCircle
53185.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53185.0,PhilipsHUEHub,63,7569,63,0,7569,0,120.14285714285714,378,52,PhilipsHUEHub
53185.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
53185.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
53185.0,SamsungSmartTV,12,1932,12,0,1932,0,161.0,272,52,SamsungSmartTV
53185.0,SamsungSmartThingsHub,59,3298,59,0,3298,0,55.898305084745765,159,52,SamsungSmartThingsHub
53185.0,WithingsHome,170,125108,108,62,113756,11352,735.9294117647058,1500,40,WithingsHome
53190.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
53190.0,AmazonFireTV,1,52,1,0,52,0,52.0,52,52,AmazonFireTV
53190.0,GoogleHome,1,52,0,1,0,52,52.0,52,52,GoogleHome
53190.0,GoogleHomeMini,12,953,6,6,491,462,79.41666666666667,147,52,GoogleHomeMini
53190.0,HarmonKardonInvoke,8,2258,5,3,1585,673,282.25,1289,52,HarmonKardonInvoke
53190.0,LogitechLogiCircle,225,186893,144,81,182681,4212,830.6355555555556,1500,52,LogitechLogiCircle
53190.0,PhilipsHUEHub,87,9726,87,0,9726,0,111.79310344827586,320,52,PhilipsHUEHub
53190.0,SamsungSmartTV,8,1134,8,0,1134,0,141.75,226,52,SamsungSmartTV
53190.0,SamsungSmartThingsHub,87,4869,87,0,4869,0,55.96551724137931,159,52,SamsungSmartThingsHub
53195.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
53195.0,Gateway,1,297,1,0,297,0,297.0,297,297,Gateway
53195.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
53195.0,LogitechHarmonyHub,1,64,1,0,64,0,64.0,64,64,LogitechHarmonyHub
53195.0,LogitechLogiCircle,270,223813,170,100,218613,5200,828.937037037037,1500,52,LogitechLogiCircle
53195.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53195.0,PhilipsHUEHub,59,6536,59,0,6536,0,110.77966101694915,318,52,PhilipsHUEHub
53195.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
53195.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
53195.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
53195.0,SamsungSmartThingsHub,63,3610,61,2,3451,159,57.301587301587304,159,52,SamsungSmartThingsHub
53195.0,nVidiaShield,7,439,3,4,168,271,62.714285714285715,115,52,nVidiaShield
53200.0,AmazonFireTV,2,156,2,0,156,0,78.0,78,78,AmazonFireTV
53200.0,Canary,6,428,3,3,241,187,71.33333333333333,137,52,Canary
53200.0,Gateway,1,84,1,0,84,0,84.0,84,84,Gateway
53200.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
53200.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
53200.0,LogitechLogiCircle,269,217959,171,98,212863,5096,810.2565055762082,1500,52,LogitechLogiCircle
53200.0,PhilipsHUEHub,94,10642,93,1,10602,40,113.2127659574468,336,40,PhilipsHUEHub
53200.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
53200.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
53200.0,SamsungSmartThingsHub,91,5224,91,0,5224,0,57.40659340659341,199,52,SamsungSmartThingsHub
53205.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
53205.0,Canary,5,709,3,2,337,372,141.8,235,52,Canary
53205.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
53205.0,Gateway,10,1224,6,4,960,264,122.4,339,59,Gateway
53205.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
53205.0,HarmonKardonInvoke,9,4175,7,2,3602,573,463.8888888888889,1305,52,HarmonKardonInvoke
53205.0,LogitechLogiCircle,234,187867,149,85,183447,4420,802.8504273504274,1500,52,LogitechLogiCircle
53205.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53205.0,PhilipsHUEHub,87,14656,81,6,14189,467,168.45977011494253,1173,52,PhilipsHUEHub
53205.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
53205.0,SamsungSmartTV,39,11850,26,13,5665,6185,303.84615384615387,1500,40,SamsungSmartTV
53205.0,SamsungSmartThingsHub,60,3480,58,2,3376,104,58.0,182,52,SamsungSmartThingsHub
53205.0,Sonos,25,11480,13,12,10688,792,459.2,1500,52,Sonos
53210.0,AugustDoorbellCam,6,536,4,2,342,194,89.33333333333333,140,52,AugustDoorbellCam
53210.0,ChineseWebcam,2,101,1,1,53,48,50.5,53,48,ChineseWebcam
53210.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
53210.0,Gateway,1,350,1,0,350,0,350.0,350,350,Gateway
53210.0,GoogleHomeMini,2,244,2,0,244,0,122.0,122,122,GoogleHomeMini
53210.0,HarmonKardonInvoke,2,573,1,1,52,521,286.5,521,52,HarmonKardonInvoke
53210.0,LogitechLogiCircle,262,220378,167,95,215438,4940,841.1374045801526,1500,52,LogitechLogiCircle
53210.0,MiCasaVerdeVeraLite,11,4390,11,0,4390,0,399.09090909090907,437,349,MiCasaVerdeVeraLite
53210.0,PhilipsHUEHub,106,13151,100,6,12825,326,124.06603773584905,422,40,PhilipsHUEHub
53210.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
53210.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
53210.0,SamsungSmartThingsHub,86,4817,86,0,4817,0,56.01162790697674,159,52,SamsungSmartThingsHub
53210.0,Sonos,21,8741,21,0,8741,0,416.23809523809524,444,364,Sonos
53210.0,Wink2Hub,7,1577,5,2,1372,205,225.28571428571428,331,52,Wink2Hub
53210.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
53215.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
53215.0,GoogleHome,4,263,1,3,52,211,65.75,107,52,GoogleHome
53215.0,LogitechLogiCircle,229,181181,145,84,176813,4368,791.1834061135371,1500,52,LogitechLogiCircle
53215.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53215.0,PhilipsHUEHub,59,6536,59,0,6536,0,110.77966101694915,309,52,PhilipsHUEHub
53215.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
53215.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
53215.0,SamsungSmartThingsHub,59,3298,59,0,3298,0,55.898305084745765,159,52,SamsungSmartThingsHub
53220.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
53220.0,CasetaWirelessHub,4,304,2,2,152,152,76.0,76,76,CasetaWirelessHub
53220.0,Gateway,1,213,1,0,213,0,213.0,213,213,Gateway
53220.0,GoogleHome,8,711,5,3,439,272,88.875,130,52,GoogleHome
53220.0,HarmonKardonInvoke,3,416,2,1,194,222,138.66666666666666,222,52,HarmonKardonInvoke
53220.0,LogitechLogiCircle,271,223969,173,98,218873,5096,826.4538745387454,1500,52,LogitechLogiCircle
53220.0,PhilipsHUEHub,85,9622,85,0,9622,0,113.2,369,52,PhilipsHUEHub
53220.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
53220.0,SamsungSmartTV,6,1030,6,0,1030,0,171.66666666666666,226,63,SamsungSmartTV
53220.0,SamsungSmartThingsHub,89,5367,87,2,5216,151,60.30337078651685,399,52,SamsungSmartThingsHub
53220.0,SecurifiAlmond,4,328,2,2,224,104,82.0,127,52,SecurifiAlmond
53220.0,iPad,21,6055,13,8,1739,4316,288.3333333333333,1500,52,iPad
53225.0,AmazonFireTV,1,52,1,0,52,0,52.0,52,52,AmazonFireTV
53225.0,AugustDoorbellCam,25,10262,15,10,5886,4376,410.48,1500,52,AugustDoorbellCam
53225.0,CasetaWirelessHub,2,152,1,1,76,76,76.0,76,76,CasetaWirelessHub
53225.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
53225.0,D-LinkDCS-5009LCamera,1,60,1,0,60,0,60.0,60,60,D-LinkDCS-5009LCamera
53225.0,Gateway,1,259,1,0,259,0,259.0,259,259,Gateway
53225.0,LogitechLogiCircle,267,222692,171,96,217700,4992,834.0524344569288,1500,52,LogitechLogiCircle
53225.0,MiCasaVerdeVeraLite,5,356,3,2,172,184,71.2,92,40,MiCasaVerdeVeraLite
53225.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53225.0,PhilipsHUEHub,59,6536,59,0,6536,0,110.77966101694915,309,52,PhilipsHUEHub
53225.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
53225.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
53225.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
53225.0,SamsungSmartThingsHub,59,3298,59,0,3298,0,55.898305084745765,159,52,SamsungSmartThingsHub
53230.0,Canary,2,189,1,1,137,52,94.5,137,52,Canary
53230.0,Gateway,8,1043,8,0,1043,0,130.375,263,84,Gateway
53230.0,GoogleHome,18,1300,11,7,760,540,72.22222222222223,135,52,GoogleHome
53230.0,GoogleHomeMini,6,312,3,3,156,156,52.0,52,52,GoogleHomeMini
53230.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
53230.0,LogitechLogiCircle,229,185202,146,83,180886,4316,808.7423580786026,1500,52,LogitechLogiCircle
53230.0,MiCasaVerdeVeraLite,14,1032,9,5,652,380,73.71428571428571,76,68,MiCasaVerdeVeraLite
53230.0,PhilipsHUEHub,103,10558,103,0,10558,0,102.50485436893204,286,52,PhilipsHUEHub
53230.0,PiperNV,31,8658,17,14,3861,4797,279.2903225806452,1500,52,PiperNV
53230.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
53230.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
53230.0,SamsungSmartThingsHub,102,5649,102,0,5649,0,55.38235294117647,159,52,SamsungSmartThingsHub
53235.0,AmazonEchoGen1,4,242,2,2,121,121,60.5,81,40,AmazonEchoGen1
53235.0,Canary,5,709,3,2,337,372,141.8,235,52,Canary
53235.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
53235.0,GoogleHome,10,800,6,4,500,300,80.0,122,52,GoogleHome
53235.0,GoogleHomeMini,2,104,1,1,52,52,52.0,52,52,GoogleHomeMini
53235.0,HarmonKardonInvoke,3,1878,2,1,1357,521,626.0,1305,52,HarmonKardonInvoke
53235.0,LogitechHarmonyHub,1,360,1,0,360,0,360.0,360,360,LogitechHarmonyHub
53235.0,LogitechLogiCircle,265,220711,167,98,215615,5096,832.8716981132076,1500,52,LogitechLogiCircle
53235.0,MiCasaVerdeVeraLite,9,3554,9,0,3554,0,394.8888888888889,437,349,MiCasaVerdeVeraLite
53235.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53235.0,PhilipsHUEHub,78,11301,72,6,10834,467,144.8846153846154,1173,52,PhilipsHUEHub
53235.0,RingDoorbell,20,1153,10,10,602,551,57.65,187,40,RingDoorbell
53235.0,SamsungSmartTV,8,1482,8,0,1482,0,185.25,226,63,SamsungSmartTV
53235.0,SamsungSmartThingsHub,66,4447,63,3,4291,156,67.37878787878788,259,52,SamsungSmartThingsHub
53235.0,Sonos,46,20221,34,12,19429,792,439.5869565217391,1500,52,Sonos
53235.0,Wink2Hub,8,1629,6,2,1440,189,203.625,331,52,Wink2Hub
53240.0,AmazonEchoGen1,2,115,1,1,52,63,57.5,63,52,AmazonEchoGen1
53240.0,AugustDoorbellCam,6,522,3,3,276,246,87.0,140,52,AugustDoorbellCam
53240.0,BelkinWeMoLink,1,84,1,0,84,0,84.0,84,84,BelkinWeMoLink
53240.0,Canary,27,10538,16,11,3344,7194,390.2962962962963,1500,40,Canary
53240.0,ChamberlainmyQGarageOpener,4,245,2,2,165,80,61.25,125,40,ChamberlainmyQGarageOpener
53240.0,ChineseWebcam,2,101,1,1,53,48,50.5,53,48,ChineseWebcam
53240.0,Gateway,2,317,2,0,317,0,158.5,233,84,Gateway
53240.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
53240.0,HarmonKardonInvoke,3,1878,2,1,1357,521,626.0,1305,52,HarmonKardonInvoke
53240.0,LogitechLogiCircle,262,220607,169,93,215771,4836,842.0114503816794,1500,52,LogitechLogiCircle
53240.0,MiCasaVerdeVeraLite,2,836,2,0,836,0,418.0,425,411,MiCasaVerdeVeraLite
53240.0,PhilipsHUEHub,121,18078,117,4,17838,240,149.40495867768595,332,40,PhilipsHUEHub
53240.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
53240.0,SamsungSmartTV,9,1563,9,0,1563,0,173.66666666666666,407,63,SamsungSmartTV
53240.0,SamsungSmartThingsHub,93,5607,93,0,5607,0,60.29032258064516,159,52,SamsungSmartThingsHub
53240.0,Sonos,1,586,1,0,586,0,586.0,586,586,Sonos
53240.0,Wink2Hub,4,394,2,2,189,205,98.5,153,52,Wink2Hub
53240.0,WithingsHome,3,444,2,1,263,181,148.0,211,52,WithingsHome
53245.0,AmazonEchoGen1,2,364,2,0,364,0,182.0,187,177,AmazonEchoGen1
53245.0,BelkinWeMoCrockpot,1,104,1,0,104,0,104.0,104,104,BelkinWeMoCrockpot
53245.0,BelkinWeMoLink,2,168,2,0,168,0,84.0,84,84,BelkinWeMoLink
53245.0,Gateway,5,440,5,0,440,0,88.0,104,84,Gateway
53245.0,GoogleHomeMini,31,2401,17,14,1160,1241,77.45161290322581,147,52,GoogleHomeMini
53245.0,HarmonKardonInvoke,5,396,3,2,244,152,79.2,105,52,HarmonKardonInvoke
53245.0,LogitechLogiCircle,243,192714,152,91,187982,4732,793.0617283950618,1500,52,LogitechLogiCircle
53245.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53245.0,PhilipsHUEHub,74,12266,74,0,12266,0,165.75675675675674,332,52,PhilipsHUEHub
53245.0,PiperNV,3,222,1,2,87,135,74.0,87,52,PiperNV
53245.0,RingDoorbell,20,1006,13,7,722,284,50.3,127,40,RingDoorbell
53245.0,SamsungSmartTV,11,2008,11,0,2008,0,182.54545454545453,400,63,SamsungSmartTV
53245.0,SamsungSmartThingsHub,63,4426,62,1,4020,406,70.25396825396825,406,52,SamsungSmartThingsHub
53245.0,Sonos,1,426,1,0,426,0,426.0,426,426,Sonos
53250.0,BelkinWeMoCrockpot,2,208,2,0,208,0,104.0,104,104,BelkinWeMoCrockpot
53250.0,BelkinWeMoMotionSensor,1,427,1,0,427,0,427.0,427,427,BelkinWeMoMotionSensor
53250.0,CasetaWirelessHub,3,218,2,1,135,83,72.66666666666667,83,52,CasetaWirelessHub
53250.0,Gateway,2,208,2,0,208,0,104.0,104,104,Gateway
53250.0,GoogleHomeMini,37,4634,20,17,2389,2245,125.24324324324324,569,52,GoogleHomeMini
53250.0,LogitechLogiCircle,265,220476,170,95,215536,4940,831.9849056603773,1500,52,LogitechLogiCircle
53250.0,PhilipsHUEHub,102,14631,102,0,14631,0,143.44117647058823,332,52,PhilipsHUEHub
53250.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
53250.0,SamsungSmartTV,6,1030,6,0,1030,0,171.66666666666666,226,63,SamsungSmartTV
53250.0,SamsungSmartThingsHub,94,5695,92,2,5536,159,60.58510638297872,159,52,SamsungSmartThingsHub
53250.0,iPad,5,267,3,2,132,135,53.4,83,40,iPad
53255.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
53255.0,Gateway,1,185,1,0,185,0,185.0,185,185,Gateway
53255.0,GoogleHome,4,263,1,3,52,211,65.75,107,52,GoogleHome
53255.0,HarmonKardonInvoke,4,956,4,0,956,0,239.0,239,239,HarmonKardonInvoke
53255.0,InsteonHub,2,152,1,1,76,76,76.0,76,76,InsteonHub
53255.0,LogitechLogiCircle,233,187322,147,86,182850,4472,803.9570815450644,1500,52,LogitechLogiCircle
53255.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53255.0,PhilipsHUEHub,62,6676,61,1,6636,40,107.6774193548387,286,40,PhilipsHUEHub
53255.0,PiperNV,3,350,2,1,203,147,116.66666666666667,151,52,PiperNV
53255.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
53255.0,SamsungSmartTV,10,1608,10,0,1608,0,160.8,226,63,SamsungSmartTV
53255.0,SamsungSmartThingsHub,59,3298,59,0,3298,0,55.898305084745765,159,52,SamsungSmartThingsHub
53255.0,nVidiaShield,30,5477,17,13,3796,1681,182.56666666666666,1420,52,nVidiaShield
53260.0,AmazonEchoGen1,24,7448,15,9,3490,3958,310.3333333333333,1500,40,AmazonEchoGen1
53260.0,Canary,6,428,3,3,241,187,71.33333333333333,137,52,Canary
53260.0,Gateway,3,488,3,0,488,0,162.66666666666666,314,84,Gateway
53260.0,LogitechHarmonyHub,1,84,1,0,84,0,84.0,84,84,LogitechHarmonyHub
53260.0,LogitechLogiCircle,265,223976,169,96,218984,4992,845.1924528301887,1500,52,LogitechLogiCircle
53260.0,PhilipsHUEHub,86,9652,84,2,9566,86,112.23255813953489,412,40,PhilipsHUEHub
53260.0,PiperNV,29,7657,16,13,2078,5579,264.0344827586207,1500,40,PiperNV
53260.0,Roomba,2,80,1,1,40,40,40.0,40,40,Roomba
53260.0,SamsungSmartTV,8,1156,8,0,1156,0,144.5,226,63,SamsungSmartTV
53260.0,SamsungSmartThingsHub,82,4609,82,0,4609,0,56.207317073170735,159,52,SamsungSmartThingsHub
53265.0,AmazonEchoGen1,8,439,4,4,201,238,54.875,81,40,AmazonEchoGen1
53265.0,Canary,5,709,3,2,337,372,141.8,235,52,Canary
53265.0,ChamberlainmyQGarageOpener,2,80,1,1,40,40,40.0,40,40,ChamberlainmyQGarageOpener
53265.0,Gateway,3,685,3,0,685,0,228.33333333333334,339,74,Gateway
53265.0,GoogleHome,2,104,1,1,52,52,52.0,52,52,GoogleHome
53265.0,HarmonKardonInvoke,3,1862,2,1,1341,521,620.6666666666666,1289,52,HarmonKardonInvoke
53265.0,LogitechLogiCircle,259,219879,167,92,215095,4784,848.953667953668,1500,52,LogitechLogiCircle
53265.0,NetgearArloCamera,2,104,1,1,52,52,52.0,52,52,NetgearArloCamera
53265.0,PhilipsHUEHub,79,11352,73,6,10885,467,143.69620253164558,1173,52,PhilipsHUEHub
53265.0,RingDoorbell,19,1113,10,9,602,511,58.578947368421055,187,40,RingDoorbell
53265.0,SamsungSmartTV,37,11758,25,12,5625,6133,317.7837837837838,1500,40,SamsungSmartTV
53265.0,SamsungSmartThingsHub,59,3298,59,0,3298,0,55.898305084745765,159,52,SamsungSmartThingsHub
53265.0,Sonos,25,11480,13,12,10688,792,459.2,1500,52,Sonos
53265.0,WithingsHome,49,13204,27,22,3099,10105,269.46938775510205,1472,40,WithingsHome
53270.0,AugustDoorbellCam,13,1170,7,6,686,484,90.0,140,52,AugustDoorbellCam
53270.0,BelkinWeMoMotionSensor,1,84,1,0,84,0,84.0,84,84,BelkinWeMoMotionSensor
53270.0,ChineseWebcam,2,101,1,1,53,48,50.5,53,48,ChineseWebcam
53270.0,D-LinkDCS-5009LCamera,4,1229,4,0,1229,0,307.25,331,287,D-LinkDCS-5009LCamera
53270.0,Gateway,3,608,3,0,608,0,202.66666666666666,350,84,Gateway
53270.0,GoogleHome,12,2104,12,0,2104,0,175.33333333333334,401,68,GoogleHome
53270.0,GoogleHomeMini,6,1514,6,0,1514,0,252.33333333333334,397,122,GoogleHomeMini
53270.0,HarmonKardonInvoke,46,14431,22,24,6438,7993,313.7173913043478,1500,52,HarmonKardonInvoke
53270.0,LogitechLogiCircle,232,185756,145,87,181232,4524,800.6724137931035,1500,52,LogitechLogiCircle
53270.0,MiCasaVerdeVeraLite,11,4390,11,0,4390,0,399.09090909090907,437,349,MiCasaVerdeVeraLite
